id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
15222,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Economy,11.83,16,5618
15223,Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.08,33,5949
15224,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Business,15.75,9,57017
15225,Indigo,6E-149,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,5.42,27,5293
15226,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Business,17.0,4,42521
15227,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Business,9.5,45,54684
15228,Air_India,AI-409,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,15,6358
15229,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,39,2823
15230,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Economy,9.25,36,5960
15231,Indigo,6E-5358,Hyderabad,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.33,6,4453
15232,AirAsia,I5-2473,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.08,32,4589
15233,Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,Business,5.58,38,45693
15234,Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.5,12,17604
15235,Vistara,UK-778,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,16.58,29,6067
15236,Air_India,AI-9893,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.67,32,3729
15237,Air_India,AI-539,Chennai,Evening,one,Evening,Bangalore,Business,23.25,48,60260
15238,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,24,5949
15239,Air_India,AI-9876,Bangalore,Afternoon,two_or_more,Morning,Mumbai,Economy,20.0,41,5771
15240,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,9,12150
15241,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,Business,18.33,13,53209
15242,Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,Economy,10.75,6,11205
15243,Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42,38,2901
15244,Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.08,41,6502
15245,Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,Economy,10.17,30,7568
15246,Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,Economy,12.92,8,11698
15247,Air_India,AI-669,Mumbai,Morning,one,Afternoon,Kolkata,Economy,24.5,12,10668
15248,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Business,3.75,39,22140
15249,Air_India,AI-560,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.92,47,3610
15250,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,11,9141
15251,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,45,6296
15252,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,8.83,38,54684
15253,Indigo,6E-563,Kolkata,Morning,one,Evening,Bangalore,Economy,9.17,48,3860
15254,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,14,23838
15255,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,Economy,22.08,17,5483
15256,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.75,29,7380
15257,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,10.17,35,2480
15258,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,Business,13.58,6,52063
15259,Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,7.42,32,3245
15260,AirAsia,I5-792,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,12.0,48,3090
15261,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Business,11.75,8,54684
15262,Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Business,27.5,44,44013
15263,SpiceJet,SG-612,Chennai,Night,one,Morning,Delhi,Economy,11.75,39,5100
15264,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,19,2700
15265,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,9.33,15,12875
15266,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,21,3330
15267,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2.17,39,2476
15268,Air_India,AI-526,Kolkata,Evening,one,Afternoon,Bangalore,Business,19.33,25,31902
15269,Indigo,6E-822,Kolkata,Morning,one,Evening,Chennai,Economy,7.67,31,6642
15270,Indigo,6E-6917,Kolkata,Afternoon,one,Night,Delhi,Economy,5.42,38,7040
15271,AirAsia,I5-713,Delhi,Evening,one,Night,Hyderabad,Economy,3.83,42,3986
15272,Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Economy,25.25,43,5441
15273,Indigo,6E-6113,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.67,22,2862
15274,Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Economy,11.58,17,9734
15275,Air_India,AI-868,Delhi,Evening,one,Night,Kolkata,Business,5.67,2,57790
15276,Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Economy,10.33,10,11129
15277,GO_FIRST,G8-626,Kolkata,Afternoon,one,Night,Bangalore,Economy,8.67,22,3542
15278,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.58,14,41269
15279,Vistara,UK-812,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,23,56588
15280,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Economy,6.58,9,15414
15281,Vistara,UK-902,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.33,9,34460
15282,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,16,5087
15283,Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,1,60362
15284,Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,Business,17.5,39,60508
15285,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Business,9.83,12,60978
15286,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.67,47,4660
15287,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.5,30,5892
15288,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,18,2339
15289,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.58,11,5177
15290,Indigo,6E-413,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,5.25,19,3352
15291,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.33,9,11153
15292,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,33,2480
15293,SpiceJet,SG-242,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.75,16,5017
15294,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,16.42,38,60260
15295,Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Economy,16.0,17,4660
15296,Air_India,AI-9547,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,12.25,48,8949
15297,AirAsia,I5-775,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,30,5953
15298,GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.33,22,4028
15299,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Economy,23.5,34,5760
15300,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Business,9.92,49,51457
15301,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,10.25,46,54608
15302,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,10.08,26,4357
15303,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,14.5,35,60160
15304,Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,43,42457
15305,GO_FIRST,G8-7557,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.08,19,7522
15306,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,14.42,11,14364
15307,Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,32,39377
15308,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,23.08,41,7221
15309,Indigo,6E-743,Hyderabad,Early_Morning,two_or_more,Night,Chennai,Economy,15.42,43,6858
15310,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Business,10.83,28,74365
15311,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,8.58,8,14554
15312,Indigo,6E-591,Chennai,Morning,one,Night,Delhi,Economy,8.17,45,3361
15313,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Economy,14.58,39,6287
15314,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,22,53937
15315,Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Economy,21.25,47,5632
15316,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,22.67,20,6067
15317,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Economy,10.25,8,7774
15318,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,8.33,41,57393
15319,Indigo,6E-932,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.67,18,6563
15320,Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,Business,11.75,7,58125
15321,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.42,42,4961
15322,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,12.42,47,60978
15323,SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2.0,44,2339
15324,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.67,22,6956
15325,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,8.67,30,8549
15326,Vistara,UK-898,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.5,22,5823
15327,Indigo,6E-855,Bangalore,Night,zero,Night,Hyderabad,Economy,1.25,26,2343
15328,Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,Economy,13.0,42,8112
15329,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Economy,8.75,6,14314
15330,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.25,46,50271
15331,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,28.0,9,55983
15332,Air_India,AI-672,Chennai,Afternoon,one,Evening,Bangalore,Business,27.58,38,43729
15333,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.42,49,6578
15334,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,4,10425
15335,Air_India,AI-672,Chennai,Afternoon,one,Morning,Bangalore,Economy,19.83,13,13968
15336,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.75,10,19505
15337,Vistara,UK-802,Bangalore,Evening,one,Morning,Chennai,Economy,15.08,1,12454
15338,Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Business,25.0,6,35490
15339,Indigo,6E-591,Chennai,Morning,one,Night,Kolkata,Economy,10.83,14,5956
15340,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,27,4230
15341,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,11.0,36,45805
15342,Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,Business,24.75,10,62188
15343,Air_India,AI-732,Kolkata,Afternoon,one,Afternoon,Chennai,Economy,23.67,24,8078
15344,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,13,9723
15345,Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.08,49,3496
15346,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Business,6.58,32,42457
15347,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,10.42,22,51817
15348,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,44,55983
15349,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,15,32859
15350,Indigo,6E-283,Hyderabad,Evening,zero,Evening,Kolkata,Economy,2.0,3,7813
15351,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,13.42,48,54115
15352,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,25.83,2,9201
15353,Indigo,6E-929,Chennai,Afternoon,one,Evening,Kolkata,Economy,6.83,45,4130
15354,Indigo,6E-855,Bangalore,Night,one,Late_Night,Delhi,Economy,4.83,34,7908
15355,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Business,8.25,14,54608
15356,GO_FIRST,G8-398,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,26,2124
15357,GO_FIRST,G8-7536,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.08,38,2339
15358,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,12.5,30,4496
15359,Air_India,AI-768,Kolkata,Afternoon,one,Evening,Bangalore,Economy,24.75,3,17094
15360,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,13.83,8,9141
15361,GO_FIRST,G8-704,Kolkata,Evening,one,Night,Mumbai,Economy,6.5,16,5520
15362,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,12.08,46,6568
15363,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,Business,4.58,32,54841
15364,GO_FIRST,G8-320,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,14,5177
15365,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.17,8,15625
15366,Indigo,6E-5359,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,6.5,18,4056
15367,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Kolkata,Economy,9.83,15,12779
15368,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Economy,26.92,20,4251
15369,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.75,15,15204
15370,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,Economy,18.17,20,5309
15371,GO_FIRST,G8-7545,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.83,41,4961
15372,Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Business,12.33,22,59021
15373,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.42,22,5414
15374,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Business,2.33,33,27976
15375,Indigo,6E-588,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.75,7,9295
15376,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,14,7635
15377,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.17,27,50271
15378,AirAsia,I5-552,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.92,36,3862
15379,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.17,20,4111
15380,Vistara,UK-834,Chennai,Evening,zero,Evening,Delhi,Business,2.75,36,27792
15381,Indigo,6E-6214,Kolkata,Morning,one,Evening,Delhi,Economy,9.17,5,6489
15382,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,16.42,25,6353
15383,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,10.17,9,13303
15384,Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,9.83,29,8111
15385,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,47,51697
15386,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.25,45,6067
15387,SpiceJet,SG-8710,Mumbai,Night,one,Night,Kolkata,Economy,25.25,23,5289
15388,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,40,3990
15389,AirAsia,I5-517,Chennai,Morning,two_or_more,Late_Night,Delhi,Economy,16.0,11,7353
15390,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,10.0,38,56588
15391,AirAsia,I5-1228,Bangalore,Early_Morning,zero,Morning,Chennai,Economy,1.0,19,1822
15392,AirAsia,I5-744,Delhi,Morning,one,Night,Chennai,Economy,12.0,44,1998
15393,AirAsia,I5-338,Mumbai,Night,one,Morning,Kolkata,Economy,12.83,45,2836
15394,Air_India,AI-765,Kolkata,Evening,one,Morning,Mumbai,Business,14.83,15,43711
15395,AirAsia,I5-1517,Hyderabad,Evening,one,Night,Bangalore,Economy,7.67,11,4451
15396,Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,33.67,23,18620
15397,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,5.92,31,6921
15398,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,Business,18.33,14,53209
15399,Indigo,6E-7136,Hyderabad,Morning,one,Night,Mumbai,Economy,10.75,37,3997
15400,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.67,39,49553
15401,Air_India,AI-610,Bangalore,Evening,zero,Night,Mumbai,Business,1.92,24,20760
15402,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,8.67,14,6788
15403,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Business,12.25,27,66928
15404,Vistara,UK-815,Delhi,Morning,two_or_more,Night,Chennai,Economy,15.0,49,8719
15405,AirAsia,I5-510,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,9.67,42,2623
15406,Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,Economy,14.25,35,4751
15407,SpiceJet,SG-251,Mumbai,Evening,zero,Night,Chennai,Economy,1.83,41,3000
15408,Air_India,AI-867,Mumbai,Night,one,Evening,Chennai,Business,21.5,16,49613
15409,Indigo,6E-2031,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.08,3,23175
15410,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Economy,26.42,25,6353
15411,Indigo,6E-606,Chennai,Evening,zero,Night,Kolkata,Economy,2.33,24,4656
15412,GO_FIRST,G8-329,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,8.67,44,3916
15413,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,6.67,18,78897
15414,Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,15.75,24,78400
15415,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Business,6.33,13,53512
15416,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,37,5810
15417,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Kolkata,Business,30.33,10,55377
15418,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Business,16.67,19,53209
15419,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,35.17,1,19201
15420,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,26.58,10,7958
15421,Indigo,6E-6326,Bangalore,Morning,one,Night,Hyderabad,Economy,9.58,9,7021
15422,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Business,6.08,13,57992
15423,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,Business,13.75,28,57453
15424,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,47,2409
15425,Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,12.33,12,11319
15426,SpiceJet,SG-401,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.58,41,3393
15427,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,8.0,30,2836
15428,AirAsia,I5-1321,Bangalore,Evening,zero,Night,Kolkata,Economy,2.58,37,3393
15429,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,21,41314
15430,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,24,7571
15431,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,18,5584
15432,Indigo,6E-2026,Delhi,Morning,one,Afternoon,Chennai,Economy,7.58,7,7950
15433,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,28,6568
15434,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.75,38,6731
15435,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,20,92633
15436,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,12.67,42,5037
15437,Indigo,6E-541,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,3.83,25,3105
15438,AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,49,3014
15439,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.5,27,5206
15440,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Economy,23.58,20,6209
15441,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.25,6,11497
15442,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,Business,12.08,14,51595
15443,Air_India,AI-502,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.83,44,6946
15444,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,9,8192
15445,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,13.5,30,5171
15446,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.42,25,5954
15447,GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.25,33,5865
15448,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,15.75,26,54684
15449,Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,Economy,22.33,31,5322
15450,Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,3,33979
15451,Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Kolkata,Economy,11.25,23,15876
15452,Indigo,6E-605,Chennai,Afternoon,one,Evening,Hyderabad,Economy,4.75,12,4202
15453,SpiceJet,SG-8157,Delhi,Early_Morning,one,Night,Chennai,Economy,15.0,18,4149
15454,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,43,4500
15455,Indigo,6E-7076,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.58,12,5293
15456,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Economy,15.33,23,6327
15457,Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,Economy,10.42,13,9420
15458,AirAsia,I5-784,Delhi,Evening,one,Night,Bangalore,Economy,4.58,47,3090
15459,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Economy,8.42,23,6450
15460,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.42,2,14074
15461,SpiceJet,SG-8264,Kolkata,Night,one,Morning,Mumbai,Economy,11.67,40,5934
15462,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Business,16.67,21,53209
15463,Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Business,13.0,30,56702
15464,AirAsia,I5-996,Bangalore,Evening,zero,Night,Delhi,Economy,2.83,32,4498
15465,Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Business,22.25,41,56702
15466,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.83,6,67004
15467,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,13,11069
15468,Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Economy,17.5,10,11100
15469,AirAsia,I5-1517,Hyderabad,Evening,one,Late_Night,Delhi,Economy,9.58,39,5409
15470,Air_India,AI-619,Mumbai,Night,one,Early_Morning,Chennai,Economy,11.75,13,8463
15471,Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.67,46,8111
15472,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.25,6,9277
15473,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,Economy,10.17,39,5688
15474,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,28.33,20,8709
15475,Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,Business,8.5,33,56702
15476,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Business,21.83,46,36577
15477,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Economy,11.42,16,8112
15478,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Business,12.25,30,44144
15479,Air_India,AI-771,Kolkata,Afternoon,one,Morning,Mumbai,Economy,20.42,49,5820
15480,GO_FIRST,G8-118,Bangalore,Night,one,Afternoon,Hyderabad,Economy,16.75,29,4337
15481,Air_India,AI-515,Hyderabad,Morning,one,Morning,Kolkata,Business,23.0,46,36660
