address,district,rooms,size,level,max_levels,price,lat,lng
"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,5,115,8,9,65000,41.2697288,69.2512486
"город Ташкент, Mirobod район, Нукус",Mirobod,3,100,3,5,105000,41.2910722,69.2769129
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,5,115,6,9,98000,41.295316,69.275364
"город Ташкент, Mirobod район, Нукус",Mirobod,4,110,8,9,93000,41.2910722,69.2769129
"город Ташкент, Mirobod район, Нукус",Mirobod,4,120,10,16,125000,41.2910722,69.2769129
"город Ташкент, Mirobod район, Афросиаб",Mirobod,4,180,3,9,225000,41.3035042,69.2680561
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,2,88,5,12,95000,41.295316,69.275364
"город Ташкент, Shayhontohur район, Жангох",Shayhontohur,5,210,2,4,140000,41.3289182,69.2527386
"город Ташкент, Mirobod район, Афросиаб",Mirobod,5,225,8,9,130000,41.3035042,69.2680561
"город Ташкент, Mirzo Ulugbek район, Бахор",Mirzo Ulugbek,3,83,2,6,41500,41.3078817,69.2826522
"город Ташкент, Bektemir район, Сувсоз-2 (Водник-2) ",Bektemir,3,75,4,4,34000,41.294871,69.2708495
"город Ташкент, Yashnobod район, Фергана Йули",Yashnobod,2,60,1,9,32500,41.2671043,69.3139155
"город Ташкент, Yunusobod район, Кашгар",Yunusobod,2,65,6,9,50996,41.3197131,69.2773236
"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,3,54,3,5,63000,41.2818558,69.2552666
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,3,112,1,5,68000,41.314662,69.293391
"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,4,95,3,5,64000,41.3375577,69.3726789
"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,2,65,4,9,35999,41.3292204,69.3473509
"город Ташкент, Yashnobod район, Фергана Йули",Yashnobod,2,52,4,4,26500,41.2671043,69.3139155
"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,49.5,7,7,24749,41.3550649,69.3585936
"город Ташкент, Mirobod район, Таллимаржон",Mirobod,3,115,5,5,65000,41.2962915,69.2844476
"город Ташкент, Sergeli район, Бирлик",Sergeli,6,130,5,9,75000,41.210633,69.2281531
"город Ташкент, Mirobod район, Саида Барака",Mirobod,2,65,4,9,80000,41.2981824,69.2837907
"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,48,7,7,24000,41.3550649,69.3585936
"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,31.3,7,7,16000,41.3550649,69.3585936
"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,46.3,7,7,23000,41.3550649,69.3585936
"город Ташкент, Sergeli район, Массив сергили VII a,5",Sergeli,3,57,3,7,43000,41.220067,69.2207029
"город Ташкент, Chilonzor район, Чиланзар квартал 20А",Chilonzor,3,72,1,9,68000,41.259418,69.1804708
"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,2,60.5,7,7,30000,41.3550649,69.3585936
"город Ташкент, Yunusobod район, ТашГРЭС",Yunusobod,1,24,7,10,13680,41.3802576,69.3696992
"город Ташкент, Yunusobod район, ТашГРЭС",Yunusobod,2,34,7,10,19380,41.3802576,69.3696992
"город Ташкент, Chilonzor район, Чиланзар-19",Chilonzor,3,65,1,4,57000,41.2710841,69.1849411
"город Ташкент, Sergeli район, Бунёдобод",Sergeli,5,188,3,4,70000,41.186375,69.2386868
"город Ташкент, Sergeli район, Чаштепа",Sergeli,1,37.6,1,6,28000,41.2414368,69.1978864
"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,3,75,1,5,60000,41.3375577,69.3726789
"город Ташкент, Yashnobod район, Тузель 1-й квартал",Yashnobod,1,36,1,9,21989,41.2987036,69.3577802
"город Ташкент, Shayhontohur район, Международный деловой центр Tashkent City",Shayhontohur,3,94,19,20,182000,41.3365221,69.2824454
"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,4,180,4,7,225000,41.2991561,69.2785087
"город Ташкент, Mirzo Ulugbek район, 4-й проезд Бузбазар",Mirzo Ulugbek,1,26,4,4,18500,41.3377896,69.2628833
"город Ташкент, Mirzo Ulugbek район, Мирзо Улугбека",Mirzo Ulugbek,4,90,4,4,57000,41.3292204,69.3473509
"город Ташкент, Yashnobod район, Сандикли",Yashnobod,3,119,1,5,95000,41.3105015,69.3312541
"город Ташкент, Yakkasaroy район, 1-й проезд Ракат",Yakkasaroy,2,42,4,4,35000,41.2880568,69.2472209
"город Ташкент, Yashnobod район, Асалабад-2",Yashnobod,1,42,4,9,37000,41.286283,69.3235123
"город Ташкент, Olmzor район, Каракамыш 2/4",Olmzor,2,58,2,4,39500,41.3668928,69.2087824
"город Ташкент, Yunusobod район, Кашкар",Yunusobod,3,70,1,5,20000,41.3197131,69.2773236
"город Ташкент, Chilonzor район, Наккошлык",Chilonzor,4,100,6,9,70000,41.259418,69.1804708
"город Ташкент, Chilonzor район, Чиланзар Е квартал",Chilonzor,2,50,4,4,31000,41.259418,69.1804708
"город Ташкент, Yunusobod район, Юнусабад-7",Yunusobod,2,50,1,4,33000,41.3716355,69.2691287
"город Ташкент, Yakkasaroy район, Юсуфа Хос Ходжиба",Yakkasaroy,4,86,2,4,68000,41.2986859,69.2595082
"город Ташкент, Yashnobod район, Шохимардон",Yashnobod,3,66,3,4,39500,41.286283,69.3235123
"город Ташкент, Mirobod район, Мингурик",Mirobod,2,280,9,9,48000,41.2758912,69.2937133
"город Ташкент, Mirobod район, Шахрисабз",Mirobod,2,64.75,9,9,48000,41.3029081,69.279218
"город Ташкент, Olmzor район, Каракамыш квартал 2/5",Olmzor,3,72,7,9,35500,41.2807837,69.223683
"город Ташкент, Mirzo Ulugbek район, Махатмы Ганди",Mirzo Ulugbek,4,94,7,9,125000,41.3142351,69.2931935
"город Ташкент, Olmzor район, Каракамыш-2/3",Olmzor,3,59,6,9,33500,41.3597078,69.2094809
"город Ташкент, Shayhontohur район, ц-13 Лабзак (ц-13) ",Shayhontohur,2,48,4,4,40000,41.3267124,69.2601886
"город Ташкент, Mirzo Ulugbek район, Феруза-1",Mirzo Ulugbek,2,48,1,4,32000,41.3550649,69.3585936
"город Ташкент, Sergeli район, Сергели-VIII",Sergeli,4,99.5,8,9,50000,41.210633,69.2281531
"город Ташкент, Yunusobod район, Гайратий",Yunusobod,4,90,4,5,57000,41.3587493,69.2996732
"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,4,100,3,4,128000,41.2991561,69.2785087
"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,3,72,7,9,52000,41.2953086,69.182706
"город Ташкент, Mirobod район, Айбек",Mirobod,4,82,4,4,63000,41.2983828,69.2730715
"город Ташкент, Uchtepa район, Чиланзар 13-й квартал махалля Кухна-Чупонота",Uchtepa,3,96,3,4,62000,41.2902787,69.1839655
"город Ташкент, Uchtepa район, Чиланзар 13-й квартал махалля Кухна-Чупонота",Uchtepa,2,52,4,4,35000,41.2902787,69.1839655
"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,4,76,2,4,51500,41.2770171,69.1909015
"город Ташкент, Mirobod район, Чимкент",Mirobod,3,80,4,4,75000,41.2799769,69.3049768
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,47,3,4,41000,41.2948119,69.2087824
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,1,30,3,4,24000,41.2948119,69.2087824
"город Ташкент, Chilonzor район, Чиланзар",Chilonzor,3,70,1,5,47000,41.259418,69.1804708
"город Ташкент, Yunusobod район, Юнусабад-10",Yunusobod,3,78,1,5,55000,41.3804352,69.2840285
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,4,95,4,4,95000,41.3104865,69.2922234
"город Ташкент, Mirobod район, Нукус",Mirobod,4,96,12,16,85000,41.2910722,69.2769129
"город Ташкент, Yashnobod район, Городок Авиастроителей 3-й квартал",Yashnobod,2,58,5,5,29500,41.2922516,69.3419071
"город Ташкент, Sergeli район, Курувчилар",Sergeli,4,105,7,9,42000,41.2202309,69.2251673
"город Ташкент, Chilonzor район, Чиланзар",Chilonzor,1,42,4,4,25000,41.259418,69.1804708
"город Ташкент, Yunusobod район, Проспект Алишера Навои, 11Б",Yunusobod,5,180,5,8,280000,41.3181639,69.2769744
"город Ташкент, Chilonzor район, Чиланзар-6",Chilonzor,2,50,3,5,34000,41.2857552,69.2117625
"город Ташкент, Chilonzor район, Чиланзар",Chilonzor,2,50,1,5,35500,41.259418,69.1804708
"город Ташкент, Chilonzor район, Чиланзар",Chilonzor,1,42,3,9,26500,41.259418,69.1804708
"город Ташкент, Chilonzor район, Чиланзар",Chilonzor,1,38,3,4,24500,41.259418,69.1804708
"город Ташкент, Yunusobod район, Уч-Кахрамон",Yunusobod,1,45,5,5,24000,41.3753451,69.2798373
"город Ташкент, Yashnobod район, Шумиловский городок",Yashnobod,2,54,4,4,31500,41.286283,69.3235123
"город Ташкент, Yangihayot район, Йулдош 16-й квартал",Yangihayot,4,96,9,9,34500,41.1993034,69.2095274
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,4,92,2,4,115000,41.2798237,69.2058023
"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,3,65,3,4,47500,41.2847707,69.2288981
"город Ташкент, Mirobod район, Госпитальный LA PIOLA",Mirobod,3,90,7,9,82000,41.2895883,69.2817165
"город Ташкент, Yunusobod район, Юнусабад-12",Yunusobod,5,107,8,9,58000,41.3777696,69.2922234
"город Ташкент, Yashnobod район, 1-й проезд Авиасозлар",Yashnobod,2,54.15,2,9,34000,41.2896055,69.3434849
"город Ташкент, Yashnobod район, Алтынтепа",Yashnobod,3,93,2,9,82000,41.286283,69.3235123
"город Ташкент, Mirzo Ulugbek район, Паркентский",Mirzo Ulugbek,2,65,5,9,41000,41.3146381,69.3228615
"город Ташкент, Mirzo Ulugbek район, Ттз1",Mirzo Ulugbek,2,48,1,4,34500,41.3582753,69.3935368
"город Ташкент, Yakkasaroy район, Ул. Нукус",Yakkasaroy,1,43,5,16,37000,41.2845992,69.266246
"город Ташкент, Olmzor район, Камарнисо",Olmzor,4,130,4,4,88000,41.3595375,69.1926482
"город Ташкент, Mirzo Ulugbek район, Ялангач",Mirzo Ulugbek,2,50,1,4,38000,41.3606566,69.3548004
"город Ташкент, Chilonzor район, Чиланзар 3-й квартал",Chilonzor,1,32,3,4,30500,41.2855934,69.223683
"город Ташкент, Shayhontohur район, Хадра",Shayhontohur,3,80,3,4,60000,41.3242925,69.2505036
"город Ташкент, Chilonzor район, Эски-Катартал",Chilonzor,3,60.89,7,9,41000,41.2828663,69.2027548
"город Ташкент, Yunusobod район, Киёт",Yunusobod,2,60,2,4,58499,41.3245206,69.2773236
"город Ташкент, Mirobod район, Шароф Рашидов",Mirobod,3,84,3,4,90000,41.3093806,69.2675864
"город Ташкент, Yunusobod район, ц-5 Киёт (Ц-5) ",Yunusobod,3,70,4,4,63000,41.3245206,69.2773236
"город Ташкент, Yakkasaroy район, Мирабад",Yakkasaroy,4,110,1,4,154998,41.2758912,69.2937133
"город Ташкент, Yunusobod район, Минор",Yunusobod,4,96,4,4,60000,41.3298867,69.2803036
"город Ташкент, Yunusobod район, проезд Олой Бозори",Yunusobod,2,60,2,4,75000,41.3188889,69.2844444
"город Ташкент, Yunusobod район, Киёт",Yunusobod,1,42,1,4,47000,41.3245206,69.2773236
"город Ташкент, Yashnobod район, Мавлоно Риёзи",Yashnobod,1,50,2,9,45000,41.3123276,69.3159192
"город Ташкент, Yunusobod район, Киёт",Yunusobod,1,42,4,4,43000,41.3245206,69.2773236
"город Ташкент, Yunusobod район, Юнусабад 1-й квартал",Yunusobod,2,55,1,4,43000,41.369675,69.293694
"город Ташкент, Yakkasaroy район, Юнус Ражабий",Yakkasaroy,2,53,2,3,45000,41.3050864,69.260746
"город Ташкент, Yunusobod район, Минор",Yunusobod,2,65,6,9,60000,41.3298867,69.2803036
"город Ташкент, Yunusobod район, Отчопар-1",Yunusobod,3,72,1,4,50000,41.2652378,69.3081129
"город Ташкент, Yunusobod район, Минор",Yunusobod,3,70,2,4,60000,41.3298867,69.2803036
"город Ташкент, Yunusobod район, Киёт",Yunusobod,4,96,4,4,80000,41.3245206,69.2773236
"город Ташкент, Yunusobod район, Минор",Yunusobod,3,70,2,4,60000,41.3298867,69.2803036
"город Ташкент, Yunusobod район, Киёт",Yunusobod,4,96,4,4,80000,41.3245206,69.2773236
"город Ташкент, Yunusobod район, Чингиза Айтматова",Yunusobod,3,63,2,5,73000,41.3356091,69.2928295
"город Ташкент, Mirzo Ulugbek район, Дархан",Mirzo Ulugbek,3,74,7,9,62000,41.3200874,69.3013967
"город Ташкент, Shayhontohur район, Лабзак",Shayhontohur,3,70,2,4,55000,41.3267124,69.2601886
