Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit History,Property_District,Loan_Status
28112,Male,TRUE,4,Graduate,TRUE,96176,33934,50000,180,1,RCR,0
28113,Male,FALSE,0,Not Graduate,FALSE,81291,36608,60000,360,1,OCR,1
28114,Male,TRUE,1,Not Graduate,FALSE,34503,15807,40000,180,1,CCR,0
28115,Male,FALSE,2,,TRUE,2870,37525,30000,240,0,OCR,1
28116,Male,TRUE,1,Not Graduate,TRUE,56600,,30000,60,0,CCR,1
28117,Male,FALSE,4,Not Graduate,FALSE,37700,40309,50000,180,0,OCR,1
28118,Male,TRUE,4,Graduate,FALSE,22889,25818,50000,300,0,RCR,1
28119,Male,TRUE,4,Graduate,TRUE,71771,38126,60000,120,1,CCR,1
28120,Female,TRUE,3,Not Graduate,TRUE,43703,31698,60000,240,1,RCR,1
28121,Male,TRUE,4,Not Graduate,FALSE,6691,19709,40000,240,0,CCR,1
28122,Female,TRUE,2,Graduate,TRUE,15474,9079,30000,60,0,RCR,1
28123,,,0,Graduate,TRUE,16459,26173,20000,60,1,RCR,1
28124,Male,FALSE,4,,FALSE,72371,,40000,360,1,OCR,0
28125,Male,,4,Graduate,TRUE,25572,39185,50000,60,1,CCR,1
28126,Female,FALSE,1,Graduate,TRUE,15000,10626,10000,300,1,CCR,0
28127,Male,TRUE,0,Not Graduate,TRUE,42409,,30000,60,1,OCR,0
28128,Female,FALSE,1,Not Graduate,TRUE,44878,40776,60000,240,1,OCR,0
28129,Female,FALSE,0,Not Graduate,TRUE,68500,16563,30000,180,1,OCR,1
28130,,FALSE,1,Not Graduate,TRUE,77664,46408,20000,360,1,OCR,1
28131,Male,TRUE,2,Not Graduate,TRUE,13648,,60000,300,0,RCR,1
28132,Male,TRUE,1,,TRUE,49898,1745,50000,120,0,CCR,1
28133,Female,TRUE,0,Graduate,TRUE,9101,,40000,240,1,CCR,1
28134,Male,TRUE,3,Not Graduate,FALSE,74482,42366,20000,360,1,OCR,1
28135,Male,FALSE,3,Graduate,TRUE,45740,22795,30000,120,0,RCR,1
28136,Male,TRUE,1,Graduate,TRUE,18816,47568,20000,300,0,OCR,1
28137,Male,FALSE,0,Not Graduate,FALSE,46342,12254,50000,60,1,OCR,1
28138,Female,TRUE,2,Not Graduate,FALSE,8799,,50000,60,1,CCR,1
28139,Female,,4,Graduate,TRUE,73443,1359,50000,120,1,OCR,0
28140,Male,TRUE,1,Graduate,FALSE,29481,1646,30000,60,0,CCR,1
28141,Female,TRUE,1,Graduate,TRUE,74133,3469,40000,360,0,OCR,1
28142,Female,FALSE,2,,FALSE,41233,31367,20000,300,0,RCR,1
28143,Male,FALSE,2,Not Graduate,FALSE,79342,8132,20000,120,1,OCR,1
28144,Male,TRUE,2,,TRUE,68333,18711,30000,300,1,RCR,0
28145,Male,TRUE,2,Graduate,TRUE,6572,1296,40000,120,0,OCR,1
28146,Male,FALSE,1,Graduate,TRUE,77907,42597,60000,180,1,OCR,0
28147,Male,TRUE,0,Not Graduate,FALSE,3479,38276,40000,120,0,RCR,0
28148,Female,TRUE,1,Not Graduate,TRUE,48321,30307,20000,180,1,OCR,1
28149,Male,TRUE,3,Not Graduate,TRUE,45980,4855,10000,300,0,OCR,1
28150,Female,TRUE,1,Not Graduate,FALSE,62403,49184,30000,60,0,CCR,0
28151,Male,FALSE,0,Not Graduate,FALSE,72232,42729,50000,300,0,OCR,1
28152,,FALSE,3,Graduate,FALSE,18977,30999,50000,120,1,OCR,1
28153,,TRUE,0,Graduate,FALSE,8339,37137,40000,60,0,CCR,1
28154,Male,TRUE,4,Graduate,FALSE,60804,17982,20000,60,0,OCR,1
28155,Male,TRUE,4,Not Graduate,TRUE,32363,42126,10000,240,1,OCR,0
28156,Male,FALSE,1,Graduate,FALSE,33301,24741,40000,360,1,RCR,0
28157,Female,TRUE,0,Not Graduate,TRUE,49256,15636,30000,300,1,OCR,1
28158,,TRUE,4,Graduate,FALSE,70739,,10000,60,1,CCR,0
28159,Male,TRUE,2,Not Graduate,TRUE,50977,9472,40000,60,1,CCR,0
28160,Male,FALSE,2,Graduate,TRUE,56902,46807,50000,180,1,OCR,1
28161,Female,TRUE,1,Graduate,TRUE,63128,24181,10000,300,1,RCR,1
28162,Male,FALSE,0,Graduate,TRUE,19763,27678,30000,180,1,OCR,1
28163,Male,FALSE,4,Not Graduate,TRUE,56696,49869,60000,120,0,OCR,0
28164,Female,TRUE,1,Not Graduate,FALSE,4969,38972,10000,120,1,OCR,1
28165,,TRUE,0,Not Graduate,TRUE,99607,14579,50000,120,0,OCR,1
28166,Female,FALSE,0,Graduate,TRUE,14846,26827,20000,300,1,CCR,0
28167,,TRUE,2,Not Graduate,TRUE,71226,46239,50000,180,1,OCR,1
28168,Female,TRUE,4,Not Graduate,FALSE,96214,24171,30000,60,1,RCR,1
28169,Female,TRUE,4,Graduate,TRUE,78102,33598,60000,360,1,OCR,1
28170,,TRUE,3,,FALSE,66418,27598,10000,360,1,CCR,1
28171,Male,TRUE,4,Graduate,TRUE,11264,6378,20000,240,1,RCR,0
28172,Male,FALSE,0,Graduate,TRUE,91617,,20000,60,0,OCR,0
28173,Male,FALSE,1,Graduate,FALSE,52887,38745,50000,360,1,OCR,1
28174,Male,FALSE,3,Graduate,TRUE,28528,49464,20000,240,1,OCR,0
28175,Female,FALSE,4,Graduate,FALSE,72333,15421,50000,360,1,RCR,1
28176,Male,TRUE,0,Graduate,FALSE,6564,24764,50000,240,1,OCR,0
28177,Male,TRUE,2,Not Graduate,FALSE,32901,12333,20000,360,1,CCR,1
28178,Male,FALSE,2,Not Graduate,FALSE,89874,,30000,180,1,OCR,1
28179,Male,FALSE,4,Not Graduate,FALSE,7195,14777,50000,180,1,RCR,0
28180,Male,FALSE,1,Graduate,TRUE,94513,39723,30000,60,0,OCR,1
28181,Male,FALSE,2,Graduate,FALSE,4992,4235,20000,300,1,RCR,0
28182,Male,TRUE,2,Not Graduate,TRUE,88032,41930,30000,120,1,OCR,1
28183,Male,TRUE,2,Not Graduate,FALSE,64875,43524,30000,360,0,RCR,1
28184,Male,TRUE,3,Not Graduate,TRUE,62546,40194,30000,240,1,RCR,1
28185,Male,FALSE,3,Graduate,FALSE,41501,41402,30000,180,1,OCR,0
28186,Male,TRUE,1,Graduate,TRUE,36612,48037,20000,60,0,OCR,0
28187,Male,FALSE,0,Graduate,TRUE,60841,24209,40000,360,0,OCR,1
28188,,,3,Not Graduate,TRUE,93320,41060,10000,120,1,RCR,1
28189,Male,FALSE,3,Graduate,FALSE,66891,29872,40000,60,1,RCR,1
28190,Male,FALSE,2,Not Graduate,FALSE,3822,2238,50000,180,1,OCR,0
28191,Male,TRUE,1,Not Graduate,FALSE,39117,10356,60000,180,1,CCR,1
28192,Male,TRUE,1,Not Graduate,TRUE,86363,17677,30000,360,1,OCR,1
28193,Female,,0,Graduate,TRUE,16213,27964,40000,60,0,OCR,0
28194,Male,TRUE,1,Graduate,TRUE,38002,3419,10000,300,1,OCR,0
28195,,,3,Not Graduate,FALSE,6905,37308,60000,240,0,RCR,1
28196,Male,TRUE,1,Graduate,TRUE,78664,19130,20000,240,1,RCR,0
28197,Male,FALSE,3,Not Graduate,TRUE,53250,19497,50000,240,1,OCR,1
28198,Male,TRUE,2,Graduate,TRUE,98505,13480,60000,180,1,OCR,0
28199,Female,TRUE,3,Graduate,TRUE,19785,22136,30000,360,1,RCR,1
28200,Male,TRUE,1,Graduate,FALSE,10069,43375,50000,180,1,CCR,1
28201,Male,FALSE,2,Not Graduate,TRUE,36129,45062,30000,60,1,OCR,1
28202,Male,TRUE,3,Not Graduate,TRUE,43262,44314,20000,300,1,CCR,0
28203,Female,FALSE,4,Graduate,FALSE,43970,30975,40000,60,1,OCR,1
28204,Male,TRUE,0,Graduate,FALSE,50223,48460,20000,300,0,RCR,1
28205,Male,FALSE,1,Not Graduate,FALSE,13648,,50000,240,0,CCR,1
28206,Male,TRUE,2,Graduate,TRUE,55225,,30000,360,0,OCR,1
28207,Female,FALSE,4,Not Graduate,TRUE,85674,49878,60000,300,0,RCR,1
28208,Male,FALSE,2,Not Graduate,FALSE,59358,13778,50000,120,1,CCR,0
28209,Male,FALSE,3,Not Graduate,TRUE,12636,27314,40000,240,0,CCR,1
28210,Male,TRUE,2,Graduate,TRUE,67140,,10000,360,1,RCR,1
28211,Male,FALSE,3,Graduate,TRUE,35769,,50000,180,1,OCR,1
28212,Female,FALSE,1,Not Graduate,FALSE,39604,30324,60000,60,0,CCR,1
28213,Male,TRUE,3,Not Graduate,TRUE,76031,31519,20000,360,1,OCR,1
28214,Male,TRUE,3,Graduate,TRUE,33972,40911,50000,120,1,OCR,1
28215,Male,FALSE,2,Graduate,TRUE,56418,16512,60000,120,1,RCR,1
28216,Male,FALSE,0,Not Graduate,TRUE,71593,35741,20000,60,1,CCR,1
28217,Female,FALSE,2,Graduate,TRUE,74528,16970,30000,120,1,CCR,1
28218,Female,TRUE,4,Not Graduate,TRUE,90797,29331,50000,360,1,CCR,0
28219,Male,,0,Graduate,FALSE,33093,40562,60000,240,1,RCR,0
28220,Male,FALSE,2,Not Graduate,FALSE,63450,47487,20000,300,1,CCR,1
28221,Female,FALSE,4,Not Graduate,TRUE,82156,42834,30000,120,1,OCR,1
28222,Male,,2,Not Graduate,TRUE,18593,27260,30000,120,1,OCR,1
28223,Male,FALSE,3,Graduate,TRUE,96577,29062,10000,300,1,OCR,0
28224,,FALSE,2,Not Graduate,TRUE,45754,13681,60000,60,1,CCR,1
28225,Male,FALSE,0,Not Graduate,TRUE,37402,22729,50000,180,0,CCR,1
28226,Female,TRUE,2,Not Graduate,TRUE,29108,34870,60000,360,1,RCR,0
28227,Male,,0,Not Graduate,FALSE,50806,2343,40000,240,1,RCR,0
28228,Female,,2,Not Graduate,FALSE,92498,8988,10000,360,1,CCR,1
28229,Male,TRUE,2,Graduate,FALSE,68082,10322,30000,180,1,RCR,0
28230,,FALSE,2,Graduate,TRUE,93629,,50000,120,0,RCR,0
28231,Male,TRUE,2,Not Graduate,TRUE,40191,3434,50000,60,0,OCR,0
28232,Male,TRUE,2,Graduate,FALSE,15395,12976,10000,360,1,OCR,0
28233,Male,FALSE,3,Graduate,FALSE,33330,40904,60000,360,1,OCR,1
28234,Female,TRUE,1,Not Graduate,TRUE,15312,14120,60000,180,0,OCR,0
28235,,TRUE,0,Not Graduate,TRUE,7695,17683,40000,60,1,RCR,1
28236,Male,FALSE,4,Not Graduate,TRUE,35019,,40000,60,1,OCR,0
28237,Male,TRUE,2,Not Graduate,TRUE,7060,2018,20000,300,1,OCR,1
28238,Male,TRUE,4,Graduate,TRUE,60183,35443,40000,360,1,CCR,0
28239,Male,TRUE,4,Graduate,FALSE,47621,3206,30000,240,1,RCR,1
28240,Male,TRUE,1,Not Graduate,FALSE,88319,4283,40000,120,0,CCR,1
28241,Female,FALSE,1,,TRUE,77977,11629,50000,120,1,RCR,1
28242,Male,FALSE,3,Graduate,FALSE,20948,45143,60000,180,0,CCR,1
28243,Male,TRUE,2,Not Graduate,TRUE,11987,17889,40000,120,1,OCR,0
28244,Female,,4,Graduate,TRUE,50606,21492,20000,300,0,OCR,0
28245,Male,,3,Not Graduate,FALSE,38492,7983,40000,180,1,RCR,1
28246,,TRUE,0,Not Graduate,TRUE,39007,,60000,180,0,RCR,1
28247,Female,FALSE,2,Not Graduate,TRUE,17866,43684,30000,180,1,OCR,0
28248,Male,FALSE,4,Not Graduate,TRUE,22689,19399,60000,60,0,OCR,1
28249,Male,TRUE,3,Not Graduate,TRUE,1411,19118,50000,360,1,RCR,1
28250,Male,FALSE,0,Graduate,TRUE,33801,18275,20000,180,1,RCR,0
28251,Male,FALSE,1,Not Graduate,FALSE,1375,23722,60000,360,0,OCR,0
28252,Female,FALSE,1,Graduate,TRUE,26205,15685,20000,120,1,OCR,0
28253,Male,FALSE,4,Graduate,TRUE,18458,10508,30000,120,0,OCR,1
28254,Female,TRUE,3,Not Graduate,TRUE,79093,5927,20000,120,1,RCR,1
28255,Female,TRUE,2,Not Graduate,TRUE,10450,,60000,120,0,OCR,1
28256,Male,TRUE,3,Not Graduate,TRUE,31690,12742,40000,360,0,RCR,1
28257,Female,TRUE,0,,TRUE,24874,42986,60000,300,0,CCR,0
28258,Male,TRUE,1,,FALSE,71561,24061,30000,300,1,RCR,1
28259,Male,,0,Not Graduate,FALSE,55024,38467,60000,180,1,OCR,1
28260,Male,TRUE,1,Graduate,TRUE,60109,35284,50000,360,1,RCR,1
28261,Female,TRUE,1,Not Graduate,TRUE,77774,5293,30000,120,1,OCR,1
28262,Male,TRUE,3,Not Graduate,TRUE,78844,45757,20000,120,1,CCR,1
28263,Male,TRUE,3,Graduate,TRUE,86370,13639,50000,300,1,CCR,1
28264,Male,TRUE,0,Not Graduate,FALSE,67881,15724,40000,300,1,RCR,1
28265,Male,,3,,TRUE,15537,16474,40000,60,1,CCR,1
28266,Male,FALSE,3,Not Graduate,TRUE,20993,7855,20000,360,0,RCR,1
28267,Male,FALSE,2,Graduate,FALSE,89899,43429,60000,240,0,CCR,0
28268,Female,FALSE,0,Graduate,FALSE,26250,8039,60000,120,1,RCR,1
28269,Male,FALSE,4,,TRUE,51016,25119,30000,60,1,OCR,0
28270,Male,FALSE,0,Not Graduate,FALSE,23156,5325,20000,240,1,CCR,1
28271,Female,FALSE,0,Graduate,TRUE,87429,,40000,300,1,CCR,0
28272,Male,TRUE,0,Graduate,TRUE,67480,,20000,360,0,OCR,1
28273,Male,FALSE,3,,FALSE,2815,16717,40000,60,0,OCR,1
28274,Male,,4,Not Graduate,TRUE,46175,35116,20000,300,1,RCR,1
28275,Female,TRUE,4,Graduate,TRUE,41702,29167,40000,120,1,OCR,1
28276,Male,TRUE,3,Graduate,TRUE,3516,11855,40000,360,0,OCR,0
28277,Male,TRUE,0,Not Graduate,TRUE,83363,,40000,60,1,CCR,1
28278,Male,FALSE,1,Graduate,FALSE,6321,30709,40000,360,1,RCR,1
28279,Male,FALSE,0,Not Graduate,TRUE,4883,37452,50000,240,1,OCR,1
28280,Male,FALSE,1,Not Graduate,FALSE,73667,6468,40000,60,1,OCR,1
28281,Female,TRUE,1,Not Graduate,FALSE,42980,19600,30000,300,1,CCR,1
28282,Female,FALSE,3,Graduate,TRUE,83291,44237,10000,60,1,OCR,0
28283,Female,,2,Graduate,FALSE,27646,7190,60000,120,0,CCR,1
28284,Male,TRUE,2,Not Graduate,FALSE,25600,41610,30000,360,1,OCR,1
28285,Female,FALSE,2,Graduate,TRUE,89052,36796,10000,120,1,OCR,0
28286,Female,FALSE,2,Not Graduate,FALSE,7106,19133,50000,120,1,RCR,0
28287,Male,TRUE,4,Not Graduate,FALSE,96972,25775,50000,60,1,RCR,1
28288,Male,TRUE,3,Graduate,TRUE,37607,17933,10000,120,0,OCR,1
28289,Female,FALSE,0,Graduate,TRUE,1213,41542,40000,120,0,RCR,1
28290,Male,TRUE,2,Not Graduate,TRUE,38956,,30000,60,0,OCR,1
28291,Female,TRUE,0,,FALSE,28991,15809,30000,120,1,RCR,1
28292,Male,FALSE,1,Graduate,FALSE,65066,25944,30000,60,0,OCR,1
28293,Female,FALSE,0,Graduate,TRUE,88763,36796,10000,300,1,RCR,1
28294,Female,TRUE,3,Graduate,FALSE,77040,43389,60000,180,1,OCR,1
28295,Male,FALSE,3,Not Graduate,TRUE,10181,47691,60000,360,0,OCR,0
28296,Female,FALSE,2,Not Graduate,FALSE,68297,45643,60000,240,1,OCR,0
28297,Female,FALSE,2,Not Graduate,FALSE,99898,3420,50000,360,0,RCR,1
28298,Male,,0,Graduate,TRUE,72017,37582,10000,240,1,OCR,1
28299,Female,FALSE,4,Graduate,FALSE,94561,14236,20000,120,1,RCR,1
28300,Male,TRUE,1,Not Graduate,FALSE,1977,,60000,360,0,RCR,1
28301,Male,TRUE,0,Not Graduate,FALSE,10474,16704,40000,240,0,OCR,0
28302,Male,FALSE,0,Graduate,TRUE,59609,47727,60000,300,1,CCR,1
28303,Female,TRUE,2,Not Graduate,FALSE,55745,22944,20000,240,0,CCR,1
28304,Male,TRUE,0,Graduate,FALSE,41463,7949,30000,360,1,OCR,1
28305,Male,TRUE,2,Not Graduate,TRUE,95149,44303,10000,60,0,CCR,0
28306,Male,FALSE,3,Not Graduate,TRUE,1608,2473,60000,60,1,CCR,1
28307,Male,TRUE,1,Graduate,TRUE,80805,11878,20000,240,0,RCR,1
28308,Male,TRUE,1,Not Graduate,TRUE,4791,15654,20000,120,1,CCR,1
28309,Male,FALSE,4,Not Graduate,FALSE,59810,27886,10000,120,1,OCR,1
28310,Male,FALSE,4,Graduate,TRUE,42624,1982,60000,360,1,RCR,0
28311,Male,FALSE,3,Not Graduate,FALSE,74527,5490,20000,300,1,OCR,1
28312,Male,TRUE,3,,TRUE,45307,12716,40000,60,0,OCR,0
28313,Male,TRUE,1,Not Graduate,TRUE,39409,10180,30000,240,1,RCR,1
28314,Female,TRUE,0,Not Graduate,FALSE,54087,11679,60000,120,0,OCR,0
28315,Male,FALSE,1,Not Graduate,FALSE,32779,29272,30000,240,0,CCR,0
28316,Female,FALSE,4,Not Graduate,TRUE,9674,36207,30000,240,1,RCR,0
28317,Male,TRUE,1,Graduate,FALSE,27651,40251,30000,60,0,OCR,0
28318,Male,TRUE,4,Not Graduate,TRUE,37557,38269,60000,120,1,OCR,1
28319,Female,TRUE,1,,TRUE,21560,23017,40000,360,0,OCR,0
28320,Female,FALSE,0,Not Graduate,FALSE,29406,25619,10000,300,1,CCR,0
28321,Male,TRUE,4,Graduate,TRUE,27840,33012,20000,240,1,OCR,1
28322,Male,FALSE,3,Not Graduate,TRUE,81485,,10000,240,1,OCR,1
28323,Male,TRUE,0,Graduate,FALSE,58293,24079,10000,360,0,RCR,0
28324,Female,TRUE,1,Not Graduate,FALSE,22186,,60000,180,1,RCR,1
28325,Male,TRUE,2,Not Graduate,FALSE,3654,2124,40000,120,0,RCR,1
28326,Male,TRUE,1,Not Graduate,FALSE,33686,30500,10000,60,1,RCR,1
28327,Male,FALSE,4,Not Graduate,TRUE,98053,18513,40000,120,0,OCR,0
28328,Male,FALSE,1,Graduate,FALSE,60760,33552,60000,240,1,OCR,1
28329,Male,TRUE,2,Graduate,TRUE,46007,27555,30000,180,1,OCR,1
28330,Female,TRUE,4,Graduate,TRUE,20487,28091,50000,360,0,RCR,1
28331,Female,FALSE,2,Not Graduate,FALSE,66936,25650,30000,120,1,OCR,0
28332,Female,FALSE,1,Not Graduate,TRUE,13065,48776,40000,240,0,OCR,1
28333,Female,TRUE,3,Not Graduate,FALSE,70620,34442,20000,360,1,RCR,1
28334,Male,FALSE,0,Not Graduate,FALSE,4839,48387,30000,60,1,OCR,0
28335,Male,TRUE,4,Not Graduate,TRUE,89108,7011,60000,120,1,OCR,0
28336,Female,FALSE,4,Not Graduate,FALSE,84520,44394,40000,180,1,CCR,1
28337,Male,TRUE,0,Graduate,TRUE,62045,22837,30000,60,1,RCR,1
28338,Male,TRUE,1,Graduate,FALSE,25956,,10000,180,1,OCR,1
28339,Female,TRUE,3,Graduate,TRUE,2384,42995,50000,180,0,RCR,1
28340,Male,FALSE,3,Not Graduate,TRUE,39158,23923,10000,360,0,OCR,0
28341,Female,FALSE,0,,TRUE,21552,21051,10000,300,0,RCR,1
28342,Male,TRUE,4,Not Graduate,TRUE,33256,39396,40000,60,0,RCR,1
28343,Male,,1,Graduate,FALSE,14581,28513,20000,300,0,OCR,0
28344,Female,FALSE,0,Not Graduate,FALSE,75897,22749,50000,240,0,OCR,1
28345,Male,TRUE,4,Graduate,FALSE,67335,15826,30000,120,1,OCR,1
28346,Male,,0,Graduate,FALSE,87466,24385,20000,360,1,OCR,1
28347,Female,TRUE,1,Graduate,TRUE,20065,29266,50000,60,1,OCR,1
28348,Male,FALSE,3,Graduate,FALSE,97255,16071,60000,60,1,CCR,1
28349,Female,TRUE,1,Not Graduate,TRUE,72752,28177,10000,360,1,OCR,1
28350,Male,TRUE,1,Graduate,TRUE,12873,28071,50000,60,1,OCR,0
28351,Female,FALSE,0,Not Graduate,TRUE,95302,22493,40000,360,1,OCR,1
28352,Male,FALSE,3,Not Graduate,TRUE,94576,46875,10000,180,0,OCR,1
28353,Male,TRUE,2,Graduate,TRUE,2591,15593,40000,180,1,OCR,1
28354,Male,TRUE,1,Graduate,TRUE,6036,45151,30000,300,1,RCR,0
28355,Male,TRUE,0,Graduate,TRUE,4286,26617,30000,300,0,OCR,1
28356,Male,TRUE,4,Graduate,TRUE,8324,22207,50000,180,1,CCR,1
28357,Male,,4,Not Graduate,FALSE,39447,47836,30000,360,1,OCR,0
28358,Male,FALSE,2,,FALSE,64717,11178,60000,180,0,RCR,1
28359,Male,TRUE,0,Not Graduate,TRUE,22638,21938,40000,60,1,OCR,0
28360,,TRUE,4,Graduate,FALSE,88370,18611,20000,120,1,CCR,1
28361,Male,FALSE,0,Not Graduate,TRUE,23097,40352,20000,300,0,OCR,1
28362,Male,TRUE,3,Not Graduate,TRUE,27524,28447,40000,120,1,OCR,1
28363,Female,FALSE,0,Graduate,TRUE,88916,,60000,60,1,RCR,1
28364,Male,FALSE,3,Not Graduate,TRUE,74733,14154,60000,240,0,CCR,1
28365,Male,TRUE,4,Not Graduate,FALSE,66657,27602,20000,60,1,CCR,1
28366,Female,FALSE,3,Graduate,TRUE,83510,18437,60000,300,1,OCR,1
28367,Male,FALSE,4,Not Graduate,FALSE,5640,49447,60000,300,1,RCR,1
28368,Male,FALSE,3,Not Graduate,FALSE,40990,9487,40000,360,1,OCR,1
28369,Female,FALSE,0,Not Graduate,TRUE,6327,42546,50000,300,0,OCR,1
28370,Male,FALSE,2,Not Graduate,FALSE,63990,,30000,240,1,OCR,0
28371,Male,FALSE,1,,FALSE,99620,1311,40000,180,1,RCR,1
28372,Male,FALSE,3,Graduate,FALSE,45777,36681,10000,60,0,OCR,1
28373,Female,FALSE,1,Graduate,TRUE,65421,13916,30000,180,1,RCR,0
28374,Male,FALSE,2,Not Graduate,TRUE,7389,7299,40000,60,0,RCR,1
28375,Female,FALSE,4,Graduate,FALSE,40323,8043,50000,180,1,OCR,0
28376,Male,FALSE,4,Not Graduate,FALSE,99137,33777,30000,300,1,CCR,1
28377,Male,FALSE,3,Graduate,TRUE,57131,37258,10000,180,0,RCR,0
28378,Male,TRUE,0,Graduate,FALSE,85610,46651,20000,300,1,OCR,1
28379,Male,FALSE,4,Graduate,FALSE,9590,27554,60000,180,0,OCR,1
28380,Female,TRUE,4,Graduate,TRUE,74823,,30000,180,0,OCR,1
28381,Female,TRUE,1,,TRUE,52415,14039,60000,360,1,OCR,1
28382,Male,,0,Graduate,FALSE,24937,45488,60000,60,0,OCR,1
28383,Female,FALSE,4,Not Graduate,TRUE,76285,17354,40000,180,1,RCR,1
28384,Male,TRUE,3,Not Graduate,FALSE,50330,8236,30000,360,1,OCR,0
28385,Male,FALSE,1,Not Graduate,FALSE,11279,17183,10000,60,1,CCR,0
28386,Male,FALSE,3,Not Graduate,TRUE,27306,36995,60000,360,1,OCR,0
28387,Male,,3,Not Graduate,FALSE,59444,35244,20000,360,1,CCR,1
28388,Male,FALSE,3,Not Graduate,TRUE,4089,18707,60000,300,1,RCR,1
28389,Female,FALSE,0,Not Graduate,TRUE,60274,40484,30000,240,1,CCR,1
28390,Female,FALSE,3,Graduate,FALSE,11194,,10000,240,1,OCR,1
28391,Male,FALSE,3,Not Graduate,FALSE,18829,34798,60000,240,0,OCR,1
28392,Male,TRUE,3,Graduate,FALSE,91996,23529,10000,300,1,RCR,1
28393,,FALSE,1,Graduate,FALSE,10970,,30000,120,1,RCR,1
28394,Male,FALSE,2,Not Graduate,TRUE,63250,35300,50000,180,1,CCR,0
28395,Male,FALSE,2,Not Graduate,TRUE,66323,,40000,120,1,RCR,0
28396,Male,TRUE,4,Graduate,TRUE,70141,49938,10000,240,1,OCR,0
28397,Male,TRUE,4,Not Graduate,FALSE,6855,2830,60000,180,1,CCR,0
28398,Male,,3,Not Graduate,FALSE,83677,44124,20000,180,1,RCR,1
28399,Female,TRUE,4,Not Graduate,TRUE,11117,46538,10000,300,0,CCR,1
28400,Female,,4,Graduate,TRUE,66759,25209,10000,120,1,OCR,0
28401,Male,FALSE,0,Not Graduate,TRUE,62674,,10000,360,1,CCR,1
28402,Female,FALSE,3,Not Graduate,FALSE,75101,15854,10000,240,1,OCR,0
28403,Male,FALSE,0,Graduate,FALSE,77198,43090,40000,120,0,OCR,1
28404,Male,TRUE,4,,FALSE,74876,,20000,180,0,CCR,1
28405,Male,FALSE,4,,FALSE,79212,,40000,120,0,RCR,1
28406,Male,FALSE,0,Not Graduate,TRUE,4151,7260,40000,240,0,OCR,1
28407,Female,FALSE,0,Not Graduate,FALSE,62596,4962,30000,300,1,CCR,0
28408,Male,FALSE,0,Not Graduate,TRUE,17507,18656,60000,120,1,OCR,0
28409,Female,,2,Graduate,TRUE,26450,41796,60000,120,1,OCR,0
28410,Female,TRUE,3,,FALSE,3490,15762,10000,180,0,RCR,1
28411,Female,TRUE,3,,TRUE,10013,47319,30000,180,1,RCR,1
28412,Female,TRUE,4,,FALSE,65501,,30000,180,0,CCR,0
28413,Male,FALSE,0,Not Graduate,TRUE,44218,,60000,180,0,RCR,1
28414,Female,FALSE,3,Graduate,FALSE,36618,45191,50000,180,0,CCR,0
28415,Female,FALSE,2,Not Graduate,TRUE,53620,,30000,120,0,OCR,0
28416,Male,FALSE,3,Not Graduate,FALSE,66526,4947,10000,300,1,OCR,1
28417,,TRUE,2,Not Graduate,FALSE,90788,,10000,60,0,RCR,0
28418,Male,FALSE,2,Not Graduate,FALSE,11193,48510,60000,300,0,OCR,0
28419,Male,FALSE,1,Not Graduate,FALSE,84835,37968,30000,180,0,RCR,0
28420,Male,TRUE,4,Graduate,FALSE,71869,45660,10000,360,1,OCR,0
28421,Male,FALSE,1,Not Graduate,TRUE,48768,4391,20000,60,1,CCR,0
28422,Female,TRUE,4,,TRUE,5612,48617,20000,240,1,OCR,1
28423,Male,FALSE,0,,TRUE,27664,39502,40000,240,0,CCR,0
28424,Male,FALSE,1,Graduate,FALSE,26297,10291,20000,120,1,OCR,1
28425,Male,FALSE,0,Graduate,TRUE,80566,37015,40000,360,1,OCR,1
28426,Male,TRUE,4,Graduate,TRUE,19920,13370,60000,300,1,OCR,1
28427,Male,FALSE,2,Graduate,FALSE,37610,48611,60000,360,1,OCR,1
28428,Male,TRUE,1,Not Graduate,TRUE,21222,17016,10000,120,1,OCR,0
28429,Male,FALSE,1,Graduate,TRUE,66375,42664,20000,180,1,RCR,1
28430,Female,FALSE,3,Not Graduate,TRUE,44559,35609,50000,120,1,CCR,0
28431,Male,FALSE,0,Graduate,FALSE,91902,8490,30000,360,1,CCR,1
28432,Male,FALSE,4,Not Graduate,TRUE,35592,,10000,360,1,RCR,1
28433,Female,TRUE,1,Not Graduate,TRUE,44730,,60000,60,1,CCR,1
28434,Male,FALSE,3,Graduate,TRUE,55806,43437,40000,360,1,RCR,1
28435,Male,TRUE,0,Graduate,TRUE,99634,44640,20000,240,0,CCR,1
28436,Male,TRUE,4,Not Graduate,FALSE,67609,39651,10000,360,1,CCR,1
28437,Male,TRUE,2,Not Graduate,FALSE,39955,30436,50000,120,1,CCR,1
28438,Male,TRUE,1,Not Graduate,TRUE,62678,49912,40000,120,0,RCR,1
28439,Male,TRUE,0,Not Graduate,TRUE,6922,15494,20000,60,1,OCR,1
28440,Male,TRUE,0,Graduate,TRUE,56500,47272,60000,300,0,OCR,1
28441,Female,FALSE,2,,FALSE,27719,14879,30000,60,0,CCR,1
