id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
7505,Male,disloyal Customer,22,Business travel,Eco,1310,2,2,2,3,5,2,4,5,3,1,3,3,3,5,2,13.0,0
7506,Female,Loyal Customer,54,Business travel,Business,1587,2,2,2,2,5,4,4,3,3,3,3,5,3,3,2,0.0,1
7507,Female,Loyal Customer,36,Business travel,Eco,163,5,1,1,1,5,5,5,5,3,1,2,1,2,5,0,0.0,1
7508,Female,Loyal Customer,32,Business travel,Eco Plus,89,4,1,1,1,4,4,4,4,5,4,1,2,3,4,0,11.0,1
7509,Female,Loyal Customer,63,Personal Travel,Eco,663,2,2,2,4,5,3,4,2,2,2,2,2,2,3,31,28.0,0
7510,Male,Loyal Customer,48,Business travel,Business,3791,1,1,2,1,3,4,5,5,5,5,5,4,5,4,0,0.0,1
7511,Male,Loyal Customer,55,Business travel,Business,2389,1,1,1,1,2,5,5,5,5,5,5,4,5,4,37,28.0,1
7512,Male,Loyal Customer,47,Business travel,Eco Plus,300,5,3,2,3,5,5,5,5,2,4,1,5,5,5,0,0.0,1
7513,Female,Loyal Customer,46,Business travel,Business,867,2,2,2,2,4,3,4,2,2,2,2,4,2,3,0,13.0,0
7514,Male,Loyal Customer,49,Business travel,Business,3899,2,5,3,5,4,4,3,2,2,2,2,2,2,3,43,29.0,0
7515,Female,Loyal Customer,43,Business travel,Business,373,2,5,2,2,2,5,4,5,5,5,5,5,5,3,0,0.0,1
7516,Male,Loyal Customer,55,Business travel,Business,3924,3,5,2,5,1,3,4,3,3,4,3,1,3,1,0,0.0,0
7517,Female,Loyal Customer,43,Business travel,Business,3614,4,4,4,4,4,4,5,5,5,5,5,5,5,5,8,4.0,1
7518,Male,Loyal Customer,27,Business travel,Eco Plus,1303,3,1,2,1,3,3,3,3,1,4,4,2,3,3,0,31.0,0
7519,Female,Loyal Customer,37,Business travel,Business,1171,3,1,1,1,1,2,3,3,3,3,3,2,3,4,20,14.0,0
7520,Female,Loyal Customer,38,Business travel,Eco Plus,907,5,1,1,1,5,5,5,5,3,1,1,3,3,5,4,4.0,1
7521,Male,Loyal Customer,26,Business travel,Business,270,2,5,5,5,2,2,2,2,1,1,3,2,4,2,0,0.0,0
7522,Female,Loyal Customer,58,Personal Travel,Eco Plus,701,2,5,2,3,2,5,5,4,4,2,4,5,4,4,0,0.0,0
7523,Male,Loyal Customer,49,Business travel,Business,2449,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0.0,1
7524,Female,Loyal Customer,33,Business travel,Eco,296,1,3,3,3,1,1,1,1,4,5,4,3,4,1,0,0.0,0
7525,Male,Loyal Customer,44,Business travel,Eco,480,5,4,4,4,5,5,5,5,2,5,3,3,4,5,0,3.0,1
7526,Female,Loyal Customer,40,Business travel,Eco,102,4,2,2,2,4,4,4,4,4,5,4,3,3,4,0,0.0,0
7527,Male,Loyal Customer,68,Personal Travel,Business,989,4,4,4,4,3,5,4,4,4,4,4,5,4,5,24,24.0,0
7528,Male,Loyal Customer,28,Business travel,Business,2440,3,3,3,3,4,4,4,4,5,1,1,3,2,4,0,0.0,1
7529,Male,Loyal Customer,47,Business travel,Business,190,0,4,0,3,5,5,4,2,2,2,2,4,2,3,0,0.0,1
7530,Female,Loyal Customer,30,Personal Travel,Eco,438,2,5,2,4,1,2,1,1,3,3,5,4,4,1,0,0.0,0
7531,Female,disloyal Customer,25,Business travel,Business,1735,1,3,1,4,1,1,1,3,1,3,4,1,2,1,288,277.0,0
7532,Female,Loyal Customer,45,Business travel,Business,3340,5,5,5,5,4,2,3,4,4,4,4,1,4,5,0,0.0,1
7533,Male,Loyal Customer,26,Personal Travel,Eco,647,3,4,3,3,3,3,3,3,3,4,3,4,3,3,0,0.0,0
7534,Female,Loyal Customer,49,Business travel,Business,631,1,1,4,1,4,5,5,4,4,4,4,3,4,3,82,77.0,1
7535,Male,Loyal Customer,40,Business travel,Business,1546,1,1,2,1,3,5,5,5,5,5,5,4,5,4,1,0.0,1
7536,Female,Loyal Customer,51,Business travel,Business,1050,3,3,2,3,4,5,4,5,5,5,5,3,5,4,0,0.0,1
7537,Male,Loyal Customer,40,Business travel,Business,98,1,1,1,1,5,2,5,5,5,5,4,1,5,5,0,0.0,1
7538,Male,Loyal Customer,28,Business travel,Business,1723,4,4,2,4,5,5,5,5,5,3,4,4,5,5,0,0.0,1
7539,Male,Loyal Customer,36,Business travel,Business,2284,4,3,3,3,2,4,4,4,4,3,4,4,4,4,0,0.0,0
7540,Female,Loyal Customer,16,Business travel,Business,1517,4,4,4,4,5,5,5,5,3,5,4,1,4,5,0,0.0,1
7541,Male,Loyal Customer,35,Personal Travel,Eco,599,3,3,3,2,1,3,1,1,1,1,5,5,1,1,4,6.0,0
7542,Male,Loyal Customer,36,Business travel,Eco,564,3,1,1,1,3,3,3,3,3,5,2,3,2,3,6,13.0,0
7543,Female,Loyal Customer,44,Personal Travel,Eco,937,4,5,4,2,4,3,5,4,4,4,3,2,4,5,7,1.0,0
7544,Male,Loyal Customer,19,Personal Travel,Eco,236,3,3,0,3,1,0,1,1,2,3,4,2,3,1,0,0.0,0
7545,Female,Loyal Customer,38,Personal Travel,Eco,550,3,3,3,4,5,3,5,5,1,1,4,2,4,5,0,0.0,0
7546,Male,Loyal Customer,32,Business travel,Business,1310,5,5,5,5,4,4,4,4,5,2,5,3,4,4,0,28.0,1
7547,Female,Loyal Customer,64,Personal Travel,Eco,313,2,4,2,3,5,4,5,5,5,2,5,3,5,4,31,19.0,0
7548,Female,Loyal Customer,56,Business travel,Business,405,4,4,4,4,5,4,5,2,2,2,2,5,2,3,29,32.0,1
7549,Female,Loyal Customer,26,Business travel,Business,783,2,2,2,2,5,5,5,5,3,4,5,3,4,5,0,0.0,1
7550,Male,Loyal Customer,44,Personal Travel,Eco,353,2,4,3,2,4,3,4,4,5,5,5,4,4,4,0,0.0,0
7551,Male,Loyal Customer,39,Personal Travel,Eco,473,3,3,3,3,2,3,5,2,1,1,3,3,3,2,0,4.0,0
7552,Male,Loyal Customer,38,Business travel,Business,3364,1,1,1,1,2,4,4,3,3,3,3,4,3,4,7,21.0,1
7553,Male,Loyal Customer,11,Personal Travel,Eco,738,2,4,2,3,4,2,4,4,3,3,4,5,5,4,8,4.0,0
7554,Female,Loyal Customer,43,Personal Travel,Eco Plus,116,4,3,4,3,3,4,4,5,5,4,3,4,5,4,0,0.0,0
7555,Female,disloyal Customer,24,Business travel,Business,289,4,0,4,3,4,4,4,4,5,4,4,4,5,4,0,0.0,1
7556,Female,Loyal Customer,51,Business travel,Eco,283,2,1,4,1,4,2,1,2,2,2,2,1,2,3,29,30.0,0
7557,Female,Loyal Customer,59,Personal Travel,Eco Plus,936,4,4,4,3,5,4,4,1,1,4,1,4,1,2,0,0.0,0
7558,Male,Loyal Customer,31,Business travel,Business,2690,4,4,4,4,3,3,3,3,5,3,5,5,5,3,11,2.0,1
7559,Female,Loyal Customer,72,Business travel,Business,1721,2,2,2,2,5,4,5,5,5,5,4,3,5,5,0,0.0,1
7560,Male,Loyal Customer,36,Business travel,Business,1797,2,2,2,2,2,3,4,5,5,5,5,5,5,5,109,87.0,1
7561,Female,Loyal Customer,59,Business travel,Business,1460,2,2,2,2,5,5,4,4,4,4,4,5,4,3,0,0.0,1
7562,Male,Loyal Customer,14,Personal Travel,Eco,220,1,5,1,3,5,1,5,5,4,5,3,4,5,5,11,1.0,0
7563,Female,Loyal Customer,59,Business travel,Business,1444,1,1,1,1,2,5,4,5,5,5,5,3,5,4,11,15.0,1
7564,Male,Loyal Customer,36,Business travel,Business,187,5,5,5,5,3,4,5,5,5,5,4,4,5,3,8,0.0,1
7565,Female,Loyal Customer,53,Business travel,Business,3675,4,4,4,4,4,5,5,5,5,5,5,5,5,5,0,0.0,1
7566,Female,Loyal Customer,40,Business travel,Business,728,3,3,3,3,5,4,5,4,4,4,4,4,4,4,13,2.0,1
7567,Male,Loyal Customer,69,Personal Travel,Eco,1464,1,5,1,3,2,1,2,2,4,2,4,4,4,2,0,1.0,0
7568,Female,disloyal Customer,38,Business travel,Eco,919,3,3,3,4,4,3,4,4,4,2,4,1,3,4,0,0.0,0
7569,Male,Loyal Customer,44,Business travel,Business,2155,4,5,4,4,1,1,2,5,5,5,5,2,5,4,0,0.0,1
7570,Male,disloyal Customer,27,Business travel,Business,1310,5,5,5,3,1,5,1,1,4,3,4,4,4,1,0,0.0,1
7571,Female,disloyal Customer,22,Business travel,Eco,868,3,3,3,3,4,3,2,4,1,3,3,4,3,4,0,0.0,0
7572,Male,Loyal Customer,35,Business travel,Business,2999,2,3,2,2,5,4,4,4,4,4,4,4,4,4,39,30.0,1
7573,Female,disloyal Customer,23,Business travel,Eco,89,4,0,4,4,4,4,4,4,4,4,5,2,1,4,0,0.0,1
7574,Male,disloyal Customer,64,Business travel,Business,383,3,3,3,2,2,3,2,2,4,5,5,5,5,2,0,0.0,0
7575,Female,disloyal Customer,25,Business travel,Business,325,4,4,4,4,3,4,3,3,3,2,4,3,4,3,0,0.0,1
7576,Male,Loyal Customer,51,Business travel,Business,2521,2,2,4,2,4,5,4,5,5,5,5,5,5,3,5,0.0,1
7577,Male,Loyal Customer,54,Personal Travel,Eco,200,2,3,2,3,5,2,2,5,5,3,4,5,5,5,8,5.0,0
7578,Female,Loyal Customer,24,Business travel,Eco,190,4,2,2,2,5,5,4,5,5,4,1,1,5,5,0,0.0,1
7579,Female,Loyal Customer,51,Business travel,Business,1972,2,4,4,4,5,3,3,2,2,1,2,4,2,1,96,116.0,0
7580,Male,Loyal Customer,43,Business travel,Business,3716,0,4,0,3,5,3,1,4,4,3,3,2,4,1,0,0.0,1
7581,Male,disloyal Customer,28,Business travel,Eco,748,4,5,5,2,1,5,1,1,5,2,4,5,3,1,75,112.0,1
7582,Female,Loyal Customer,42,Business travel,Business,135,3,3,3,3,5,4,5,4,4,4,5,4,4,3,4,0.0,1
7583,Female,Loyal Customer,19,Personal Travel,Eco,997,1,4,1,4,3,1,3,3,5,4,4,5,5,3,0,0.0,0
7584,Female,Loyal Customer,43,Business travel,Business,1179,5,5,5,5,4,5,5,4,4,4,4,2,4,3,0,0.0,1
7585,Male,disloyal Customer,34,Business travel,Business,1475,2,2,2,3,3,2,3,3,4,5,5,3,4,3,29,25.0,0
7586,Female,Loyal Customer,52,Business travel,Business,3333,1,1,4,1,4,5,4,5,5,5,5,3,5,4,0,0.0,1
7587,Female,Loyal Customer,39,Personal Travel,Eco,481,3,2,3,4,5,3,5,5,1,3,4,1,3,5,7,0.0,0
7588,Male,Loyal Customer,26,Business travel,Eco,1050,3,2,2,2,3,4,3,3,2,4,3,3,1,3,0,0.0,1
7589,Female,Loyal Customer,60,Business travel,Business,737,3,3,1,3,4,4,4,4,4,4,4,5,4,5,0,10.0,1
7590,Female,Loyal Customer,22,Personal Travel,Business,936,4,3,4,4,2,4,2,2,5,2,4,2,3,2,10,5.0,1
7591,Male,Loyal Customer,7,Personal Travel,Eco,964,1,4,1,4,2,1,2,2,5,4,4,5,5,2,0,1.0,0
7592,Female,Loyal Customer,58,Business travel,Business,2274,1,1,1,1,4,4,5,5,5,5,5,4,5,4,54,86.0,1
7593,Female,Loyal Customer,36,Business travel,Eco Plus,456,3,2,2,2,3,4,3,3,3,3,3,5,5,3,0,0.0,1
7594,Male,Loyal Customer,50,Business travel,Eco,1171,4,1,1,1,4,4,4,4,4,4,3,1,4,4,0,0.0,0
7595,Male,Loyal Customer,19,Personal Travel,Eco,680,5,5,5,1,5,5,5,5,5,4,5,5,5,5,0,0.0,1
7596,Female,Loyal Customer,28,Business travel,Business,2065,2,4,4,4,2,2,2,2,3,1,3,3,2,2,1,0.0,0
7597,Female,Loyal Customer,52,Personal Travel,Eco,451,3,3,5,2,5,1,3,2,2,5,2,3,2,5,26,19.0,0
7598,Male,Loyal Customer,46,Business travel,Business,164,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,11.0,1
7599,Male,Loyal Customer,43,Business travel,Business,3396,4,4,4,4,2,4,5,4,4,4,4,5,4,4,0,0.0,1
7600,Male,Loyal Customer,52,Business travel,Business,2405,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,1.0,1
7601,Female,disloyal Customer,23,Business travel,Eco,422,3,5,3,4,5,3,5,5,2,3,3,4,5,5,0,2.0,0
7602,Female,Loyal Customer,39,Business travel,Business,627,1,1,1,1,5,2,3,4,4,4,4,3,4,2,51,38.0,1
7603,Male,Loyal Customer,44,Business travel,Business,1846,4,2,4,4,3,4,4,5,5,5,5,4,5,5,0,0.0,1
7604,Female,Loyal Customer,27,Business travel,Business,3975,2,2,2,2,4,4,4,4,5,5,5,3,5,4,7,1.0,1
7605,Male,disloyal Customer,25,Business travel,Eco,651,2,4,2,3,5,2,3,5,4,4,3,3,3,5,0,0.0,0
7606,Male,disloyal Customer,24,Business travel,Eco,589,4,0,4,4,2,4,2,2,1,2,1,3,1,2,0,0.0,1
7607,Male,Loyal Customer,23,Business travel,Business,563,5,5,5,5,5,5,5,5,5,4,4,3,4,5,10,0.0,1
7608,Female,disloyal Customer,17,Business travel,Eco,530,4,0,4,4,5,4,5,5,4,5,5,3,4,5,0,3.0,1
7609,Male,Loyal Customer,12,Personal Travel,Eco,240,4,4,0,1,2,0,5,2,4,3,4,4,4,2,10,3.0,1
7610,Female,disloyal Customer,25,Business travel,Eco,503,2,4,2,2,3,2,3,3,3,3,4,2,4,3,7,17.0,0
7611,Female,Loyal Customer,48,Business travel,Eco,1587,4,2,2,2,4,4,3,4,4,4,4,4,4,3,10,0.0,0
7612,Male,Loyal Customer,43,Business travel,Eco,362,2,4,4,4,2,2,2,2,4,5,2,3,3,2,10,5.0,0
7613,Male,Loyal Customer,27,Business travel,Eco Plus,744,5,3,3,3,5,5,5,5,5,5,3,5,4,5,29,36.0,1
7614,Female,Loyal Customer,51,Business travel,Business,3941,4,4,4,4,3,4,4,4,4,4,4,4,4,5,46,30.0,1
7615,Male,Loyal Customer,35,Business travel,Business,2923,2,3,3,3,5,3,4,2,2,2,2,1,2,4,0,0.0,0
7616,Female,Loyal Customer,48,Business travel,Business,3358,4,4,4,4,5,2,4,5,5,5,5,3,5,3,112,130.0,1
7617,Male,disloyal Customer,43,Business travel,Eco,427,4,2,4,4,5,4,5,5,3,5,4,2,4,5,1,3.0,0
7618,Male,Loyal Customer,27,Personal Travel,Eco,264,5,4,5,5,1,5,1,1,5,2,3,5,3,1,0,0.0,1
7619,Female,Loyal Customer,47,Personal Travel,Eco,188,4,5,4,4,3,5,4,2,2,4,5,3,2,5,0,3.0,0
7620,Female,disloyal Customer,48,Business travel,Business,236,1,1,1,4,4,1,4,4,2,2,3,2,3,4,0,0.0,0
7621,Male,Loyal Customer,22,Personal Travel,Eco,907,4,5,4,5,3,4,3,3,5,2,4,3,5,3,0,0.0,0
7622,Male,Loyal Customer,37,Business travel,Business,2904,3,3,3,3,2,2,3,5,5,5,5,5,5,2,29,35.0,1
7623,Male,Loyal Customer,58,Business travel,Eco,1171,1,5,4,5,1,1,1,1,4,4,3,1,3,1,0,0.0,0
7624,Female,Loyal Customer,38,Business travel,Business,308,3,3,3,3,4,3,3,4,2,4,5,3,4,3,135,134.0,1
7625,Female,Loyal Customer,34,Personal Travel,Eco,432,4,4,4,5,5,4,4,5,3,1,2,2,4,5,0,0.0,0
7626,Female,Loyal Customer,62,Business travel,Business,1471,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0.0,1
7627,Male,Loyal Customer,46,Business travel,Business,1608,1,1,1,1,2,4,5,5,5,5,5,5,5,3,0,0.0,1
7628,Male,Loyal Customer,12,Personal Travel,Eco,532,3,4,3,1,5,3,5,5,5,5,4,4,4,5,0,0.0,0
7629,Male,Loyal Customer,56,Business travel,Eco,1013,3,4,4,4,3,3,3,3,4,5,3,3,4,3,13,7.0,0
7630,Female,Loyal Customer,60,Business travel,Eco,544,4,5,5,5,4,3,3,4,4,4,4,3,4,2,21,1.0,0
7631,Male,Loyal Customer,22,Business travel,Business,3346,1,1,1,1,5,5,5,5,3,3,5,3,4,5,0,0.0,1
7632,Female,Loyal Customer,49,Business travel,Business,2362,2,2,4,2,5,5,5,4,4,4,4,5,4,4,3,11.0,1
7633,Female,Loyal Customer,36,Business travel,Business,3155,2,2,2,2,1,5,2,5,5,5,5,5,5,2,0,0.0,1
7634,Male,Loyal Customer,29,Business travel,Business,549,5,5,5,5,5,5,5,5,4,4,4,4,4,5,0,0.0,1
7635,Male,Loyal Customer,39,Personal Travel,Eco,294,1,5,1,3,1,1,1,1,3,2,5,4,5,1,0,0.0,0
7636,Female,Loyal Customer,51,Business travel,Business,3879,3,3,5,3,3,5,5,5,5,5,5,5,5,3,0,0.0,1
7637,Male,Loyal Customer,24,Business travel,Eco,679,5,2,2,2,5,5,4,5,4,5,2,4,3,5,0,12.0,1
7638,Female,Loyal Customer,38,Business travel,Business,2125,4,4,4,4,4,5,4,4,4,4,4,4,4,3,0,0.0,1
7639,Male,Loyal Customer,12,Personal Travel,Eco,1211,3,1,3,2,3,3,3,3,2,5,3,2,3,3,0,0.0,0
7640,Female,Loyal Customer,42,Business travel,Eco,328,3,1,1,1,5,2,2,3,3,3,3,4,3,1,0,0.0,0
7641,Female,Loyal Customer,64,Personal Travel,Eco,838,4,4,4,2,5,4,5,4,4,4,4,3,4,5,0,0.0,1
7642,Male,Loyal Customer,37,Business travel,Business,3267,4,4,4,4,4,3,3,2,2,2,2,5,2,4,0,0.0,1
7643,Female,Loyal Customer,19,Personal Travel,Eco,1171,1,4,1,3,3,1,3,3,3,4,3,4,5,3,0,0.0,0
7644,Male,Loyal Customer,61,Personal Travel,Eco Plus,1598,1,2,1,3,4,1,4,4,2,1,3,2,4,4,32,71.0,0
7645,Male,Loyal Customer,48,Business travel,Business,1710,3,3,3,3,4,4,4,2,2,2,2,4,2,3,0,0.0,1
7646,Male,disloyal Customer,59,Business travel,Eco,460,3,3,3,4,2,3,2,2,3,1,4,4,4,2,54,52.0,0
7647,Female,disloyal Customer,20,Business travel,Eco Plus,296,3,1,3,3,4,3,2,4,2,1,4,3,3,4,0,0.0,0
7648,Female,Loyal Customer,42,Business travel,Business,868,4,4,4,4,2,4,4,3,3,3,3,4,3,3,0,0.0,1
7649,Female,Loyal Customer,48,Personal Travel,Eco,370,2,3,2,2,2,3,3,2,2,2,2,4,2,3,99,94.0,0
7650,Male,disloyal Customer,55,Business travel,Eco,451,5,0,5,5,1,5,1,1,5,5,4,4,2,1,0,0.0,1
7651,Male,Loyal Customer,38,Business travel,Business,280,1,1,1,1,4,3,3,1,1,1,1,4,1,2,0,0.0,0
7652,Female,Loyal Customer,25,Business travel,Business,2089,2,5,5,5,2,2,2,2,3,1,3,1,4,2,12,27.0,0
7653,Female,Loyal Customer,48,Business travel,Eco Plus,782,5,1,1,1,5,5,5,4,4,3,1,5,5,5,131,120.0,1
7654,Female,Loyal Customer,58,Business travel,Business,116,3,3,3,3,5,2,3,4,4,4,5,4,4,4,0,0.0,1
7655,Male,disloyal Customer,31,Business travel,Business,1609,1,0,0,4,5,0,5,5,5,3,3,4,4,5,39,3.0,0
7656,Male,Loyal Customer,39,Personal Travel,Eco,1192,3,4,3,5,1,3,1,1,3,5,4,5,4,1,0,0.0,0
7657,Male,Loyal Customer,35,Business travel,Business,2904,3,3,3,3,2,5,4,4,4,4,4,4,4,4,0,0.0,1
7658,Female,Loyal Customer,35,Personal Travel,Business,315,2,4,2,3,2,5,5,5,5,2,5,4,5,4,0,0.0,0
7659,Female,Loyal Customer,13,Business travel,Business,2454,2,2,2,2,5,4,5,5,3,4,4,5,4,5,3,0.0,1
7660,Female,Loyal Customer,14,Business travel,Eco,680,5,4,4,4,5,5,3,5,5,3,4,4,2,5,0,1.0,1
7661,Female,Loyal Customer,60,Business travel,Eco,101,5,1,2,1,2,3,5,5,5,5,5,4,5,1,0,0.0,1
7662,Female,Loyal Customer,28,Personal Travel,Eco,163,4,5,4,5,1,4,1,1,5,2,5,3,4,1,0,0.0,1
7663,Female,Loyal Customer,51,Personal Travel,Eco,351,4,4,4,3,5,5,5,1,1,4,1,3,1,5,23,17.0,0
7664,Male,Loyal Customer,18,Personal Travel,Eco,1562,1,5,0,3,4,0,4,4,5,5,2,3,2,4,49,39.0,0
7665,Female,Loyal Customer,48,Business travel,Eco,845,5,3,3,3,2,3,2,5,5,5,5,2,5,2,10,19.0,1
7666,Male,Loyal Customer,67,Personal Travel,Eco,735,3,5,3,2,1,3,1,1,3,2,4,3,5,1,0,9.0,0
7667,Female,Loyal Customer,51,Business travel,Eco,679,4,4,4,4,1,2,1,4,4,4,4,3,4,5,0,1.0,1
7668,Male,disloyal Customer,30,Business travel,Eco,127,4,2,4,3,3,4,3,3,4,4,3,4,4,3,0,0.0,0
7669,Male,Loyal Customer,33,Business travel,Business,2811,4,4,4,4,4,4,4,4,5,4,4,5,4,4,28,19.0,1
7670,Male,Loyal Customer,56,Business travel,Business,1850,2,2,2,2,3,5,5,5,5,5,5,4,5,3,1,0.0,1
7671,Female,Loyal Customer,58,Business travel,Business,3610,5,5,5,5,4,4,4,4,4,4,4,5,4,3,114,106.0,1
7672,Female,disloyal Customer,36,Business travel,Eco,742,2,3,3,4,5,2,5,5,3,1,3,4,4,5,0,0.0,0
7673,Female,Loyal Customer,44,Business travel,Business,3686,2,2,2,2,5,5,5,5,5,5,5,4,5,5,63,55.0,1
7674,Female,disloyal Customer,28,Business travel,Eco,1246,2,2,2,1,2,3,3,5,2,5,4,3,2,3,6,0.0,0
7675,Female,Loyal Customer,34,Personal Travel,Eco,1237,3,4,3,4,2,3,2,2,3,4,1,1,5,2,34,25.0,0
7676,Female,Loyal Customer,48,Business travel,Business,2047,3,3,3,3,2,4,4,4,4,4,4,3,4,3,2,0.0,1
7677,Male,Loyal Customer,58,Business travel,Business,1885,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0.0,1
7678,Male,Loyal Customer,16,Personal Travel,Eco,192,4,4,4,3,4,4,4,4,5,4,5,5,4,4,42,31.0,0
7679,Male,disloyal Customer,25,Business travel,Business,414,0,2,0,1,3,0,3,3,4,2,5,5,5,3,0,0.0,1
7680,Female,Loyal Customer,27,Business travel,Eco Plus,1046,4,5,5,5,4,5,4,4,2,4,2,4,2,4,32,30.0,1
7681,Male,Loyal Customer,9,Business travel,Business,2595,4,4,4,4,4,4,4,4,3,2,4,5,5,4,0,0.0,1
7682,Male,Loyal Customer,12,Personal Travel,Eco,446,1,4,1,3,4,1,4,4,5,5,5,5,4,4,124,111.0,0
7683,Female,Loyal Customer,14,Personal Travel,Business,305,2,4,2,2,4,2,4,4,5,5,5,5,4,4,12,2.0,0
7684,Female,Loyal Customer,30,Business travel,Eco,228,3,1,3,3,3,3,3,3,3,1,4,3,4,3,9,7.0,0
7685,Male,Loyal Customer,53,Business travel,Business,888,1,5,5,5,3,4,3,1,1,1,1,4,1,3,33,45.0,0
7686,Male,Loyal Customer,41,Personal Travel,Eco,419,4,2,4,3,4,4,3,4,1,2,3,1,4,4,20,18.0,0
7687,Male,disloyal Customer,22,Business travel,Eco,916,2,2,2,2,2,2,2,2,1,5,3,1,3,2,0,0.0,0
7688,Female,Loyal Customer,42,Personal Travel,Eco Plus,584,0,4,0,4,2,5,5,2,2,0,2,5,2,5,0,0.0,1
7689,Female,Loyal Customer,32,Business travel,Eco Plus,933,5,1,3,1,5,5,5,5,3,5,3,5,4,5,0,1.0,1
7690,Female,disloyal Customer,20,Business travel,Business,925,4,5,4,3,4,4,4,4,5,5,4,3,4,4,17,6.0,1
7691,Female,Loyal Customer,26,Business travel,Business,3374,3,3,3,3,5,5,5,5,3,4,3,1,3,5,0,6.0,1
7692,Male,Loyal Customer,51,Personal Travel,Eco,352,2,5,4,3,4,4,5,4,5,2,4,5,4,4,63,56.0,0
7693,Female,Loyal Customer,8,Personal Travel,Eco,1452,4,3,4,1,5,4,5,5,1,5,4,2,1,5,0,5.0,0
7694,Female,disloyal Customer,23,Business travel,Business,1179,4,0,4,3,4,4,4,4,5,5,5,3,5,4,0,0.0,1
7695,Female,Loyal Customer,45,Business travel,Eco,999,1,4,4,4,4,4,3,1,1,1,1,4,1,4,19,94.0,0
7696,Male,Loyal Customer,43,Business travel,Business,1276,2,2,3,2,4,4,5,4,4,4,4,5,4,5,0,0.0,1
7697,Female,Loyal Customer,9,Personal Travel,Eco,569,1,4,0,1,1,0,1,1,3,5,4,3,5,1,0,0.0,0
7698,Male,disloyal Customer,44,Business travel,Business,1844,3,3,3,1,4,3,1,4,5,2,4,3,5,4,15,0.0,0
7699,Male,disloyal Customer,43,Business travel,Eco,1005,5,5,5,3,1,5,1,1,5,5,4,3,4,1,0,0.0,1
7700,Male,disloyal Customer,27,Business travel,Eco,663,2,1,2,4,2,2,5,2,4,1,4,2,3,2,12,11.0,0
7701,Male,Loyal Customer,45,Business travel,Business,1757,4,2,2,2,5,3,4,4,4,4,4,4,4,4,31,21.0,0
7702,Female,disloyal Customer,21,Business travel,Business,407,5,0,5,2,5,5,5,5,5,3,4,5,5,5,39,38.0,1
7703,Female,Loyal Customer,18,Business travel,Business,795,5,5,5,5,4,4,4,4,3,2,4,1,1,4,2,0.0,1
7704,Male,Loyal Customer,26,Personal Travel,Eco,833,4,4,4,2,3,4,3,3,4,2,5,4,4,3,16,0.0,0
7705,Female,Loyal Customer,42,Business travel,Business,2657,1,1,1,1,4,4,5,5,5,5,4,3,5,3,0,0.0,1
7706,Female,disloyal Customer,27,Business travel,Business,214,2,1,1,2,4,1,4,4,5,3,5,5,5,4,0,0.0,0
7707,Female,Loyal Customer,21,Personal Travel,Eco,425,2,0,2,5,1,2,1,1,2,2,3,1,2,1,4,0.0,0
7708,Male,disloyal Customer,29,Business travel,Eco,1524,3,3,3,3,5,3,5,5,2,3,3,3,3,5,0,0.0,0
7709,Female,Loyal Customer,40,Business travel,Eco Plus,818,5,2,2,2,5,5,5,5,4,3,2,5,2,5,0,23.0,1
7710,Female,Loyal Customer,62,Personal Travel,Eco,695,2,4,2,2,3,5,4,2,2,2,2,5,2,4,100,91.0,0
7711,Male,Loyal Customer,31,Business travel,Business,696,3,2,2,2,3,3,3,3,4,2,3,3,4,3,5,12.0,0
7712,Female,Loyal Customer,57,Business travel,Business,2609,4,4,4,4,3,5,4,5,5,5,5,4,5,5,0,0.0,1
7713,Male,Loyal Customer,39,Personal Travel,Eco,1995,2,4,2,5,5,2,5,5,3,5,4,4,5,5,2,11.0,0
7714,Male,Loyal Customer,39,Business travel,Business,425,1,1,1,1,5,5,5,4,4,4,4,4,4,3,0,13.0,1
7715,Male,Loyal Customer,13,Personal Travel,Eco Plus,338,4,2,4,3,4,4,1,4,3,3,2,2,3,4,0,0.0,0
7716,Female,Loyal Customer,53,Personal Travel,Eco,630,3,1,4,3,3,4,3,1,1,4,1,3,1,4,0,0.0,0
7717,Male,Loyal Customer,55,Personal Travel,Eco,1605,2,4,2,4,3,2,2,3,5,3,4,5,4,3,0,0.0,0
7718,Male,Loyal Customer,57,Business travel,Business,533,5,5,5,5,5,4,5,4,4,5,4,4,4,5,0,0.0,1
7719,Male,Loyal Customer,16,Personal Travel,Eco,235,3,1,3,4,3,3,3,3,4,5,4,1,3,3,0,0.0,0
7720,Female,disloyal Customer,23,Business travel,Eco,696,2,2,2,2,5,2,5,5,3,3,2,2,1,5,18,2.0,0
7721,Male,Loyal Customer,41,Business travel,Business,1904,1,1,5,1,5,4,5,5,5,5,5,3,5,3,0,0.0,1
